NOM BOUTIQUE,OPERATEUR,MACHINE,DATE,HEURE,STATUT,CODE EAN,NOM DU PRODUIT,QUANTITE,PRIX HT,VAT,PRIX TTC,TYPE,GAMME,MARQUE,FOURNISSEUR,ORDER ID (TICKET DE CAISSE),TEMPERATURE,METEO DU JOUR (MOYENNE),METEO DU MOIS (MOYENNE)
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-09-30,01:34:11.08,DONE,3760322850307,L'Eau Neuve (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,EAU NEUVE,ASTORE,42801,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-09-30,01:34:11.08,DONE,7613035356023,"Barre chocolatée (ex : Mars, Twix, Lion...)",1,"",5.5000000000000000,2.0000000000000000,F&B,FOOD SUCREE,-,ASTORE,42801,,"",""
Novotel Porte d’Italie,DIGITIZME,FRIGO PORTE D’ITALIE,2025-09-30,01:58:12,,"",Snickers,1,"",0.10000000000000000000,2.5000000000000000,F&B,FOOD SUCREE,SNICKERS,ASTORE,42136,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2025-09-30,03:36:15.39,DONE,3701239036019,Mini-cookies,1,"",5.5000000000000000,3.0000000000000000,F&B,FOOD SUCREE,-,ASTORE,40697,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,03:48:20,,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,41128,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,03:48:20,,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41128,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,03:48:20,,"",PUREE POMME VANILLE,1,"",0.10000000000000000000,3.9000000000000000,F&B,FOOD SUCREE, - , - ,41128,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,03:48:20,,"",BURGER BISTROT BŒUF CHAROLAIS,1,"",0.10000000000000000000,9.5000000000000000,F&B,FOOD SALEE, - , - ,41128,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,06:42:35,DONE,"",KIT RASAGE,1,"",0.20000000000000000000,4.0000000000000000,NON-F&B,SOS, - , - ,41127,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,06:42:35,DONE,"",DEODORANT PEAUX SENSIBLES,1,"",0.20000000000000000000,7.0000000000000000,NON-F&B,SOS, - , - ,41127,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,06:43:06,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41125,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,07:23:07,DONE,"",CLUB JAMBON BEURRE FLEUR DE SEL DE GUÉRANDE SALADE,1,"",0.10000000000000000000,6.5000000000000000,F&B,FOOD SALEE, - , - ,41126,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,10:00:41,DONE,"",WRAP VEGGIE ŒUF PARMESAN TOMATES,1,"",0.10000000000000000000,7.0000000000000000,F&B,FOOD SALEE, - , - ,41124,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,10:07:43,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41123,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,10:12:37,DONE,"",CLUB JAMBON BEURRE FLEUR DE SEL DE GUÉRANDE SALADE,1,"",0.10000000000000000000,6.5000000000000000,F&B,FOOD SALEE, - , - ,41122,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,10:12:37,DONE,"",CLUB POULET MAYONNAISE,1,"",0.10000000000000000000,6.5000000000000000,F&B,FOOD SALEE, - , - ,41122,,"",""
Ibis budget Nice,ADIPOS,SCANNER NICE,2025-09-30,10:40:02.225,DONE,3228886043714,lipton Ice tea ,1,"",10.0000000000000000,2.7000000000000000,F&B,SANS ALCOOL,LIPTON,ASTORE,40310,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,10:47:29,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41121,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,10:47:29,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41121,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,11:22:41,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41120,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,12:11:22,DONE,"",SAN PELLEGRINO  50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,SAN PELLEGRINO,ASTORE,41119,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,12:11:22,DONE,"",CLUB THON A LA NICOISE,1,"",0.10000000000000000000,6.5000000000000000,F&B,FOOD SALEE, - , - ,41119,,"",""
Novotel Porte d’Italie,DIGITIZME,FRIGO PORTE D’ITALIE,2025-09-30,12:12:26,,"",Chips Herbes de Provence,1,"",0.10000000000000000000,2.5000000000000000,F&B,FOOD SALEE, - , - ,42137,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,13:00:58,DONE,"",CHIPS NATURE SEL GUERANDE 90g,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE, - , - ,41118,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,13:00:58,DONE,"",CHIPS NATURE SEL GUERANDE 90g,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE, - , - ,41118,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,13:02:13,DONE,"",FUZE TEA 33cl,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,FUZE TEA,ASTORE,41117,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,13:02:13,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,41117,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,13:02:13,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41117,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,13:10:34,DONE,"",GOURDE,1,"",0.20000000000000000000,4.0000000000000000,NON-F&B,SOS, - , - ,41116,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,13:10:34,DONE,"",GOURDE,1,"",0.20000000000000000000,4.0000000000000000,NON-F&B,SOS, - , - ,41116,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2025-09-30,14:10:18.956,DONE,7613035356023,"Barre chocolatée (ex : Mars, Twix, Lion...)",2,"",5.5000000000000000,4.0000000000000000,F&B,FOOD SUCREE,-,ASTORE,40607,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,14:49:17,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41115,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-09-30,14:56:15.904,DONE,3760322850307,L'Eau Neuve (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,EAU NEUVE,ASTORE,42802,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-09-30,14:57:41.868,DONE,7613035356023,"Barre chocolatée (ex : Mars, Twix, Lion...)",1,"",5.5000000000000000,2.0000000000000000,F&B,FOOD SUCREE,-,ASTORE,42804,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2025-09-30,15:56:42.653,DONE,3503780004437,Jus Granini (25cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,GRANINI,ASTORE,40698,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,16:24:02,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41114,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,16:31:57,DONE,"",SAN PELLEGRINO  50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,SAN PELLEGRINO,ASTORE,41113,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-09-30,17:04:34.495,DONE,3760322850307,L'Eau Neuve (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,EAU NEUVE,ASTORE,42806,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,17:09:24,DONE,"",CLUB POULET MAYONNAISE,1,"",0.10000000000000000000,6.5000000000000000,F&B,FOOD SALEE, - , - ,41112,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-09-30,17:40:37.949,DONE,3179732326911,Vittel en verre (50cl),2,"",5.5000000000000000,10.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,42807,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,17:42:16,DONE,"",KINDER BUENO 43g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,KINDER,ASTORE,41110,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,17:42:16,DONE,"",SNICKERS 50g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,SNICKERS,ASTORE,41110,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,17:43:29,DONE,"",GOURDE,1,"",0.20000000000000000000,4.0000000000000000,NON-F&B,SOS, - , - ,41111,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:01:17,DONE,"",CLUB POULET MAYONNAISE,1,"",0.10000000000000000000,6.5000000000000000,F&B,FOOD SALEE, - , - ,41109,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:01:17,DONE,"",CLUB THON A LA NICOISE,1,"",0.10000000000000000000,6.5000000000000000,F&B,FOOD SALEE, - , - ,41109,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:04:26,DONE,"",KINDER BUENO 43g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,KINDER,ASTORE,41108,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:04:26,DONE,"",MARS 51g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,MARS,ASTORE,41108,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:04:26,DONE,"",TOBLERON LAIT 50G,1,"",0.10000000000000000000,3.5000000000000000,F&B,FOOD SUCREE,TOBLERONE,ASTORE,41108,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:16:52,DONE,"",CHIPS DE POULET ROTI 45g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SALEE, - , - ,41104,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:16:52,DONE,"",CHIPS NATURE SEL GUERANDE 90g,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE, - , - ,41104,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:17:30,DONE,"",FANTA ORANGE  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,FANTA,ASTORE,41103,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:17:30,DONE,"",FANTA ORANGE  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,FANTA,ASTORE,41103,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:21:50,DONE,"",GOURDE EN VERRE NOVOTEL,1,"",0.20000000000000000000,8.0000000000000000,NON-F&B,SOS,NOVOTEL,ASTORE,41107,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:27:35,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41106,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:27:35,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,41106,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:27:56,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,41105,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:27:56,DONE,"",SPRITE  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,SPRITE,ASTORE,41105,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,18:27:56,DONE,"",ORANGINA   33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,41105,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-09-30,18:39:31.37,DONE,5449000232311,Fuze Tea Pêche 330ML,1,"",10.0000000000000000,2.5000000000000000,F&B,SANS ALCOOL,FUZE TEA,ASTORE,42412,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-09-30,18:39:31.37,DONE,0000040052397,Kit Kat,1,"",10.0000000000000000,2.5000000000000000,F&B,FOOD SUCREE,KIT KAT,ASTORE,42412,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,19:26:17,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,41102,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,19:26:17,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41102,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,19:26:17,DONE,"",SAN PELLEGRINO  50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,SAN PELLEGRINO,ASTORE,41102,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,19:26:17,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41102,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,19:44:09,DONE,"",ADAPTATEUR UNIVERSEL,1,"",0.20000000000000000000,14.0000000000000000,NON-F&B,SOS, - , - ,41101,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-09-30,20:02:33.611,DONE,3179732326911,Vittel en verre (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,42808,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-09-30,20:02:33.611,DONE,3503780004437,Jus Granini (25cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,GRANINI,ASTORE,42808,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,20:12:03,DONE,"",FUZE TEA 33cl,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,FUZE TEA,ASTORE,41100,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,20:12:03,DONE,"",ORANGINA   33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,41100,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,20:12:03,DONE,"",RED BULL REGULAR 25 CL,1,"",0.10000000000000000000,4.9000000000000000,F&B,SANS ALCOOL,RED BULL,ASTORE,41100,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,20:12:03,DONE,"",RED BULL REGULAR 25 CL,1,"",0.10000000000000000000,4.9000000000000000,F&B,SANS ALCOOL,RED BULL,ASTORE,41100,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,20:28:57,DONE,"",ORANGINA   33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,41099,,"",""
Ibis budget Nice,ADIPOS,SCANNER NICE,2025-09-30,20:34:48.621,DONE,8710398602039,DORITOS NACHO CHEESE 44G,1,"",10.0000000000000000,2.0000000000000000,F&B,FOOD SALEE,DORITOS,ASTORE,40311,,"",""
Ibis budget Nice,ADIPOS,SCANNER NICE,2025-09-30,20:34:48.621,DONE,5449000214843,COCA-COLA CHERRY SLIM BTE 33CL,1,"",10.0000000000000000,2.5000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,40311,,"",""
Novotel Megève Mont-Blanc,ADIPOS,BORNE MEGEVE,2025-09-30,20:43:18.9,DONE,3661075322007,Chargeur Rapide,1,"",20.0000000000000000,10.0000000000000000,NON-F&B,SOS,-,-,40525,,"",""
Novotel Megève Mont-Blanc,ADIPOS,BORNE MEGEVE,2025-09-30,20:43:18.9,DONE,3661075236236,Cable de recharge,1,"",20.0000000000000000,7.0000000000000000,NON-F&B,#REF!,-,-,40525,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-09-30,20:45:47.586,DONE,8005003756048,Kinder Bueno,1,"",10.0000000000000000,2.5000000000000000,F&B,FOOD SUCREE,KINDER BUENO,ASTORE,42413,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-09-30,20:59:38.342,DONE,0000040052397,Kit Kat,1,"",10.0000000000000000,2.5000000000000000,F&B,FOOD SUCREE,KIT KAT,ASTORE,42414,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:07:51,DONE,"",SAN PELLEGRINO  50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,SAN PELLEGRINO,ASTORE,41091,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:09:00,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41096,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:10:37,DONE,"",SAN PELLEGRINO  50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,SAN PELLEGRINO,ASTORE,41097,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:10:37,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,41097,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:11:32,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41095,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:25:55,DONE,"",CHIPS DE POMME NATURE,1,"",0.10000000000000000000,5.5000000000000000,F&B,FOOD SALEE, - , - ,41098,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:39:45,DONE,"",POULET AU CURRY ROUGE,1,"",0.10000000000000000000,11.0000000000000000,F&B,FOOD SALEE, - , - ,41094,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:44:54,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41093,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-09-30,21:49:45.699,DONE,7613036926461,Perrier bouteille (33cl),1,"",10.0000000000000000,2.5000000000000000,F&B,SANS ALCOOL,PERRIER,ASTORE,42415,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:50:11,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,41092,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-09-30,21:50:19.53,DONE,7613036926461,Perrier bouteille (33cl),1,"",10.0000000000000000,2.5000000000000000,F&B,SANS ALCOOL,PERRIER,ASTORE,42416,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-09-30,21:50:53.752,DONE,5900951313219,Mars,1,"",10.0000000000000000,2.5000000000000000,F&B,FOOD SUCREE,MARS,ASTORE,42417,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:52:24,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41090,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:52:24,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41090,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,21:52:36,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,41088,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-09-30,22:01:26.436,DONE,3701362201858,Good Bowl,1,"",10.0000000000000000,5.0000000000000000,F&B,FOOD SALEE,BEENDI,BEENDI,42418,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-09-30,22:03:15.399,DONE,5449000214799,Coca Cola Zero (33cl),1,"",10.0000000000000000,2.5000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,42419,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,22:07:44,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41089,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,22:07:44,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41089,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,22:07:44,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41089,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,22:07:44,DONE,"",SAN PELLEGRINO  50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,SAN PELLEGRINO,ASTORE,41089,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,22:20:10,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41087,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,22:21:04,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41085,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,22:21:41,DONE,"",M&M'S 45g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,M&M'S,ASTORE,41086,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-09-30,22:31:28.527,DONE,3790322850304,L'Eau Neuve (50cl),3,"",10.0000000000000000,7.5000000000000000,F&B,SANS ALCOOL,EAU NEUVE,ASTORE,42420,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,22:33:09,DONE,"",KOMBUCHA MATE GINGEMBRE CITRON BIO,1,"",0.10000000000000000000,5.5000000000000000,F&B,SANS ALCOOL, - , - ,41084,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-09-30,22:50:06,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,41083,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-09-30,22:50:44.478,DONE,3701362201858,Good Bowl,1,"",10.0000000000000000,5.0000000000000000,F&B,FOOD SALEE,BEENDI,BEENDI,42421,,"",""
