HOTEL_NAME,HOTEL_CITY,HOTEL_LAT,HOTEL_LON,RAYON_KM,OSM_TYPE,OSM_ID,NAME,SHOP_TYPE,BRAND,ADDRESS_STREET,ADDRESS_POSTCODE,ADDRESS_CITY,LAT,LON,DIST_KM
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,599956161,monop',supermarket,monop',,,,48.8935528,2.3274406,0.943925449531656
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,629775176,Gastronomie Russe,convenience,,Boulevard des Batignolles,75008,Paris,48.8814741,2.3185412,0.9403086689927294
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,672842501,Mini Market,convenience,,,75009,Paris,48.8793624,2.3337517,0.7072225759015823
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,672973035,Franprix,convenience,Franprix,Rue Jean-Baptiste Pigalle,75009,Paris,48.8782,2.33235,0.800570721974507
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,729117556,Cyprien,bakery,,Rue Notre-Dame-de-Lorette,75009,,48.8803918,2.3352607,0.6599033663846167
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,841916874,59 vins,alcohol,,Rue de Moscou,75008,,48.8806957,2.3249839,0.6267604044239798
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,974645514,Montmartre Souvenirs,gift,,,75018,Paris,48.8869795,2.3395686,0.7219761268604002
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1235238730,Arnaud Delmontel,bakery,Arnaud DELMONTEL,,,,48.8794908,2.3399165,0.9636355464518206
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1251069184,Carrefour Market,convenience,Carrefour Market,,,,48.8818286,2.3399461,0.8166497957025762
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1272037735,Votre Marché,convenience,Votre Marché,,,,48.8829113,2.3174747,0.9556450557729161
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1457027508,Monoprix,supermarket,Monoprix,,,,48.8933957,2.3335323,0.9418481583750958
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1483017734,Les Gourmandises,bakery,,,,,48.8767239,2.3326961,0.9664131529345155
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1691558834,Copains,bakery,,Rue Legendre,75017,Paris,48.8862034,2.3175717,0.9190463591555404
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1741256366,Monop'Beauty,cosmetics,Monop'Beauty,Rue des Abbesses,75018,Paris,48.885035,2.3373402,0.5331404178605197
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1789405050,Bio C' Bon,supermarket,Bio C' Bon,Place Pigalle,75009,Paris,48.8817666,2.3371231,0.6451596495320454
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1789405057,Monop',convenience,Monop',,,,48.882085,2.337801,0.6662032287244752
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1801886704,Midoré,bakery,,,,,48.8780349,2.3268217,0.8353154717186788
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1803870994,Nicolas,alcohol,Nicolas,,,,48.8862928,2.3185528,0.8491538572543925
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1821668279,Du Vin et des Bulles,alcohol,,,,,48.8771902,2.3323252,0.9103335641441199
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1821668283,Jardin de Trinité,convenience,,,,,48.8770108,2.3324014,0.930965373128942
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1821668284,La Bonbonnière,confectionery,,,,,48.8770772,2.3323745,0.923346153763908
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1823551359,Banette,bakery,Banette,Rue de Clichy,,,48.8816987,2.3281627,0.417366006558117
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1823551389,Carrefour Express,convenience,Carrefour Express,,,,48.8818811,2.3280757,0.40054315430159404
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1823551390,Le Repaire de Bacchus,alcohol,,,,,48.8815871,2.3284275,0.4232450441378586
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1823551394,Maison Landemaine,bakery,,,75009,,48.8808802,2.3287802,0.4936517535416954
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1877456892,Monoprix,supermarket,Monoprix,,,,48.8868122,2.3256852,0.3642442487891358
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1877539384,Monoprix,supermarket,Monoprix,Rue Pierre Fontaine,75009,Paris,48.883444,2.3329119,0.28896160452625724
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1877597664,Auchan Supermarché,supermarket,Auchan Supermarché,,75008,,48.8830525,2.326204,0.37210340372242506
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1877600066,Supérette du Sacré-Cœur,convenience,,,,,48.885169,2.3306135,0.04155985187922551
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1886394598,Franprix,convenience,Franprix,Rue la Condamine,75017,Paris,48.8872701,2.3233457,0.5400445011826507
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1886409293,Baptiste,bakery,,,,,48.8883556,2.3187821,0.8941137480660513
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1886409294,,bakery,,,,,48.8890835,2.3224688,0.7002579462615469
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1896104345,U Express,convenience,U Express,,,,48.8939964,2.332368,0.9882605202350764
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1896106173,La baguette gourmande,bakery,,,,,48.8939893,2.33295,0.9956513746359624
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1896120018,Monoprix,supermarket,Monoprix,Rue Ordener,75018,Paris,48.8938623,2.3337104,0.9953214259896441
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1896130094,Franprix,convenience,Franprix,,,,48.8906695,2.3342086,0.6758171721957142
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1896328979,Rapid Market,convenience,,,,,48.888102,2.3326713,0.3713125811817136
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1909252692,Maison R&S,bakery,,,,,48.8934682,2.3300185,0.9149603118365878
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1909263112,Maison des Saveurs,bakery,,,,,48.8928448,2.3280564,0.8581743412481937
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1909283912,Puro Mel,confectionery,,,,,48.8935851,2.3278374,0.9420177111967573
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1909292393,Kiosque a Journaux,kiosk,,,,,48.894044,2.3279599,0.9908978687248856
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1909848540,Arlette et Colette,bakery,,,,,48.8932297,2.3269691,0.9166437713438605
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1927632091,Boulangerie Bel Ange,bakery,,,,,48.8911625,2.3392559,0.9413958371736989
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1959990894,Le Kiosque de Paris,kiosk,,,,,48.8822169,2.3210674,0.7381776686667699
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,1959993294,O'Batignolles,bakery,,,,,48.8824497,2.3233157,0.5823343575351043
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2287705278,Boulangerie,bakery,,,,,48.8910933,2.3308427,0.6534199225913114
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2294915450,Tienda Esquipulas,gift,,Rue Houdon,75018,,48.883627,2.3389573,0.6751561130330634
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2295207233,Carrefour Market,convenience,Carrefour Market,,,,48.890028,2.3261873,0.6028760449220315
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2310938053,AA. Brothers Bazar,convenience,,Rue Championnet,75018,Paris,48.8930738,2.3282096,0.881492432789731
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2347121437,G20,supermarket,G20,,,,48.8892317,2.335693,0.6057506819951358
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2380207390,Gana,bakery,,,,,48.8893342,2.3187256,0.9452483960385624
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2405090635,Le Pain d'Autrefois,bakery,,,,,48.8869564,2.3228854,0.5579174826734173
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2485368450,Le Kiosque de Paris,kiosk,,,,,48.8764687,2.3323309,0.989394304297952
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2522872531,Les 3 B,bakery,,,,,48.8902682,2.3369864,0.7546077678860758
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2582123805,Carrefour City,convenience,Carrefour City,,75017,,48.8853514,2.3263695,0.26979226221728897
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2586350424,Carrefour Market,convenience,Carrefour Market,,,,48.8913458,2.3370148,0.8484624089720065
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,2973034756,Causses,supermarket,,Rue Notre-Dame-de-Lorette,75009,,48.8801006,2.3353373,0.6897298832923434
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3237650505,Maison lardeux,bakery,,Rue Caulaincourt,,,48.8895885,2.3355742,0.629795755417874
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3286368375,Pharmacie de la Providence,bakery,,,75018,Paris,48.8836473,2.3398403,0.7370550676138284
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3323690062,Aux Délices du Moulin,bakery,,,,,48.882677,2.3321419,0.32324032290836935
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3325311496,Carrefour,convenience,Carrefour,,,,48.8816314,2.3315269,0.41541230510557836
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3345653495,Naturalia,supermarket,Naturalia,,,,48.8827834,2.3249905,0.4601754629555206
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3345653894,Franprix,convenience,Franprix,,,,48.8827502,2.3247491,0.47663146462578426
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3409087761,Comme en Pologne,convenience,,Rue Hégésippe Moreau,75018,Paris,48.8870919,2.3271449,0.29614158869209967
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3414484826,Casino Shop,convenience,Casino Shop,,,,48.8850241,2.3269069,0.23145975264775423
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3414484827,Mini super market,convenience,,,,,48.8848081,2.3270062,0.2280625858539451
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3423613345,Thillai ans Co 20,convenience,,,,,48.8860674,2.3242478,0.434495877777408
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3438437284,Boulangerie des Dames,bakery,,,,,48.8850732,2.3253055,0.347799259637099
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3438437291,Superette des Dames,convenience,,,,,48.8841777,2.3234679,0.49593946959875734
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3520756915,De Verre en Vers,beverages,,,,,48.88954,2.3338694,0.5535351154987725
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3545028502,G20,supermarket,G20,,,,48.8801144,2.3196281,0.9519253876557984
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3545035778,Boulangerie Pearl,bakery,,,,,48.8805289,2.3190782,0.9584777765129052
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3545053093,Nicolas,alcohol,Nicolas,,,,48.8799715,2.3207439,0.898201322220901
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3561670093,CocciMarket,convenience,CocciMarket,,,,48.8851313,2.3342181,0.30460920949472997
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3580440194,Yves Rocher,cosmetics,Yves Rocher,,,,48.8853968,2.3341645,0.3009570047891399
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3616128367,Les Saveurs de Batignolles,bakery,,,,,48.882628,2.3241332,0.5214026098247728
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3623709097,Super Market de la Place,convenience,,,,,48.8832447,2.3416521,0.876488643400253
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3623791393,Le Péché Mignon,bakery,,,,,48.8814741,2.3397434,0.8228967674532238
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3647596160,Scoop Me a Cookie,confectionery,,,,,48.886262,2.3179988,0.8888474468421184
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3701100008,Gabin dans le Pétrin,bakery,,Rue d'Amsterdam,,,48.881348,2.327208,0.48022980431430323
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3701100010,R & S,bakery,,,,,48.8795621,2.3271373,0.6664157201456037
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3708580901,Carrefour Express,convenience,Carrefour Express,,,,48.8835784,2.3421109,0.9006435985611049
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3711733945,Diagonal,supermarket,Diagonal,,,,48.8808015,2.3285905,0.5050072150837646
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3772933657,O' Délices,bakery,,,,,48.88074,2.324951,0.6242313819906864
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3783140525,Franprix,convenience,Franprix,,,,48.8922996,2.3225275,0.9587360978187964
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3812680959,Alimentation Générale,convenience,,,,,48.8880548,2.3213188,0.7113562581518748
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3812706957,Cave et Dépendances,alcohol,,,,,48.8887894,2.3197317,0.8517907543696015
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3823126473,VSS mini market,supermarket,,,,,48.8934887,2.3249163,0.9912092830453499
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3835958357,Maison Damiani,bakery,,,,,48.8900968,2.3207394,0.8692687981902999
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3835958364,Nicolas,alcohol,Nicolas,,,,48.8896791,2.3203166,0.8664228866186127
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3835958366,Franprix,convenience,Franprix,,,,48.8886897,2.3193886,0.8691494174753952
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3873384059,Carrefour City,convenience,Carrefour City,,,,48.8909447,2.3319976,0.6500554891658021
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3962359693,Le pain ravi,bakery,,Rue Lamarck,75018,Paris,48.8900713,2.3382762,0.8061644462768977
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3976557462,Boulangerie Bacillus,bakery,,Rue des Dames,75017,Paris,48.8828111,2.3172015,0.9779083160095446
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3976842257,L'Hardi Vin,alcohol,,,,,48.8827827,2.3175797,0.9522618405862829
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,3999929410,Kiosque de Paris,kiosk,,,,,48.8837213,2.3281583,0.21852230357407978
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4025396593,Aux Pains d'Émile,bakery,,,,,48.8847898,2.3209381,0.6685204206190478
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4044497298,Urban bakery,bakery,,Rue Lepic,75018,,48.8847927,2.3335612,0.261116009092615
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4069497510,Alimentation Génerale,supermarket,,Rue Gabrielle,75018,Paris,48.8859862,2.3396945,0.7096600390625177
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4078017359,Atelier P1,bakery,,Rue Marcadet,75018,Paris 18eme Arrondissement,48.8913022,2.3378822,0.8842453167744124
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4078033978,Delmontel,bakery,,,,,48.8910122,2.334432,0.717203465858854
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4078033979,Larher,bakery,,,,,48.8910668,2.3344708,0.7239025643282553
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4078042211,Civette des Arts,tobacco,,,,,48.890709,2.3345392,0.6908804523341324
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4078048079,Nicolas,alcohol,Nicolas,,,,48.8901102,2.3341598,0.6191500583360254
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4078154330,Nicolas,alcohol,Nicolas,,,,48.8929648,2.3267294,0.8927379820559953
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4078168502,PrimaPrix,convenience,,,,,48.8928275,2.3260791,0.8923957376570906
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4078169815,Maison Andreea,bakery,,,,,48.8923167,2.3247319,0.877910338498084
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4086332326,Carrefour City,convenience,Carrefour City,Boulevard des Batignolles,75008,,48.8821257,2.3216107,0.7079465864828857
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4089530989,Le Rouge et le Verre,alcohol,,,,,48.8819166,2.3246305,0.542122446271433
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4196650490,Monoprix,supermarket,Monoprix,,,,48.8806221,2.324452,0.6569057263269199
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4220112404,La Havane,tobacco,,,,,48.8833997,2.3279488,0.25610864582390264
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4318350791,Proxi,convenience,Proxi,,,,48.8909334,2.3252476,0.7241409806865365
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4341751089,Le Petrin Médiéval,bakery,,,,,48.8808365,2.3376165,0.7385175836549014
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4376438552,Gegeor,alcohol,,Rue Moncey,75009,Paris,48.8800496,2.3311537,0.5826849185880281
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4427050277,Oyat,gift,,,,,48.8792259,2.3368443,0.8328360938641244
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4438459256,Boulangerie Alexine,bakery,,,,,48.886019,2.3346541,0.34723043130583947
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4444437998,Au Marché de la Butte,convenience,,,,,48.8856465,2.3384154,0.6129377048836976
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4448519366,Rose Bakery,bakery,,,,,48.8793381,2.3401041,0.9851716218389849
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4508016689,La Boulangerie Verte,bakery,,,,,48.8804627,2.3406679,0.9403973072247499
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4515573753,Boulangerie Pâtisserie,bakery,,,75017,Paris,48.891891,2.3259629,0.7978151235740126
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4515573793,Le Fournil des Saveurs,bakery,,,,,48.8910568,2.3253821,0.7315226418009626
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4627795494,E.Leclerc Relais,convenience,E.Leclerc Relais,Avenue de Clichy,75018,Paris,48.8867986,2.326089,0.33786179791818244
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4701887049,Le Café Cœur Sacré,gift,,,,,48.8856417,2.3422698,0.8942108978990039
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4843643422,Souvenir,gift,,,,,48.8828147,2.3426399,0.9588785379603278
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4866553821,Nicolas,alcohol,Nicolas,,,,48.88542,2.335864,0.4251870340725733
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4886248007,Franprix,convenience,Franprix,,,,48.8898436,2.3413051,0.9688155620509192
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4905282561,Casino Shop,convenience,Casino Shop,,,,48.8880307,2.3259665,0.43091465909002435
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4905532708,,bakery,,,,,48.8918301,2.3332319,0.7687296633846195
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4908064821,French Touche,gift,,Rue Legendre,75017,,48.8871592,2.3195621,0.7963704973944083
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4952212921,La divette de montmartre,tobacco,,,,,48.8915362,2.3370943,0.8689267665503321
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4983661021,,gift,,Rue Norvins,75018,Paris,48.8868662,2.3403435,0.773670596088023
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4984367628,Montmartre Village,gift,,Rue du Mont Cenis,75018,Paris,48.8871135,2.3412818,0.8468692790669213
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4984367629,Nougat,confectionery,,Rue du Mont Cenis,75018,Paris,48.8869438,2.341398,0.850707545771818
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4984367632,À Saint-Pierre de Montmartre,gift,,,,,48.8865448,2.3412693,0.8326730000810011
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4984397525,Au Petit Kiosque de la Butte,kiosk,,,,,48.8862968,2.3435502,0.9936828303901212
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4984397922,Galerie Butte Montmartre,gift,,Rue des Saules,75018,Paris,48.8871005,2.3396243,0.7296006254462576
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,1,node,4984928223,La Capsule,gift,,Rue du Chevalier de la Barre,75018,Paris,48.8870743,2.3421672,0.9087687953309506
